종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"239610","에이치엘사이언스","KOSDAQ","우량기업부","35700","50","0.14","35650","35700","35250","1714","61109300","192498505500","5392115"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2085","2085","2075","2966","6162115","8986350000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2075","-5","-0.24","2080","2080","2070","4631","9596840","10613625000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","2120","-20","-0.93","2140","2165","2105","147451","314022755","39232268440","18505787"
"357230","에이치피오","KOSDAQ","중견기업부","13600","-200","-1.45","13650","13850","13550","60966","835380450","271158976000","19938160"
"071670","에이테크솔루션","KOSDAQ","중견기업부","16450","300","1.86","16300","16650","16150","238048","3908420250","164500000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","24350","1350","5.87","23150","25000","22950","368568","8907360100","201131000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","24450","1400","6.07","23400","24900","22800","268844","6464248100","130563000000","5340000"
"230980","에이트원","KOSDAQ","벤처기업부","2005","15","0.75","1995","2025","1960","948082","1890857990","118527948920","59116184"
"021080","에이티넘인베스트","KOSDAQ","벤처기업부","5310","-50","-0.93","5360","5390","5280","661079","3519920880","254880000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","1635","-15","-0.91","1655","1675","1615","306113","504217720","50624246670","30962842"
"200470","에이팩트","KOSDAQ","중견기업부","6560","170","2.66","6310","6630","6300","334377","2184958100","121203799840","18476189"
"207490","에이펙스인텍","KONEX","일반기업부","8000","0","0.00","0","0","0","0","0","28800000000","3600000"
"262260","에이프로","KOSDAQ","우량기업부","34800","400","1.16","34450","35300","33850","62375","2157758250","239445784800","6880626"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","701","17","2.49","687","702","679","587253","408358970","125265347117","178695217"
"007460","에이프로젠 MED","KOSPI",,"1685","40","2.43","1650","1700","1625","2604936","4343309435","335576562550","199155230"
"003060","에이프로젠제약","KOSPI",,"905","9","1.00","896","909","891","930228","837650274","360711069135","398575767"
"244920","에이플러스에셋","KOSPI",,"8850","-80","-0.90","8910","8950","8490","544617","4711674880","200078083050","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","22150","800","3.75","21500","22550","21350","694795","15383087800","524968179250","23700595"
"230240","에치에프알","KOSDAQ","중견기업부","33200","400","1.22","33100","33900","32550","226818","7562367900","427683064000","12882020"
"064510","에코마이스터","KOSDAQ","관리종목(소속부없음)","2750","0","0.00","0","0","0","0","0","27821777500","10117010"
"230360","에코마케팅","KOSDAQ","벤처기업부","16700","-600","-3.47","17050","17150","16500","144449","2406307050","546641584300","32733029"
"038870","에코바이오","KOSDAQ","중견기업부","7220","30","0.42","7190","7270","7150","28508","205518780","83831376680","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","10200","-600","-5.56","10600","10650","10200","988435","10188878850","148499760000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","117500","-2500","-2.08","119600","119900","116100","562177","65813390000","2817141460000","23975672"
"247540","에코프로비엠","KOSDAQ","우량기업부","500800","-2400","-0.48","503300","504000","495100","154643","77255859700","10977268572800","21919466"
"383310","에코프로에이치엔","KOSDAQ","중견기업부","77200","1300","1.71","76200","77600","74600","117689","8985948800","1181540750400","15304932"
"038110","에코플라스틱","KOSDAQ","중견기업부","2920","25","0.86","2890","3010","2855","1145942","3357092810","99774560400","34169370"
"073540","에프알텍","KOSDAQ","벤처기업부","3445","-5","-0.14","3450","3490","3390","32479","111620555","39273000000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","10250","-50","-0.49","10400","10600","10250","15867","164870100","123820000000","12080000"
"064090","에프앤리퍼블릭","KOSDAQ","투자주의환기종목(소속부없음)","2200","-30","-1.35","2235","2385","2200","15760","35708650","24176699800","10989409"
"036810","에프에스티","KOSDAQ","우량기업부","25350","350","1.40","24900","25650","24750","134012","3375514450","551534601150","21756789"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","8150","30","0.37","8120","8280","7980","21735","174632480","117073772000","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","12900","100","0.78","12800","12900","12450","119939","1518895450","108175813800","8385722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1360","20","1.49","1340","1370","1325","154642","209242035","45116025280","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","16000","400","2.56","15900","16100","15750","276641","4411374050","581048432000","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","4280","75","1.78","4185","4310","4180","241601","1027776685","150366128440","35132273"
"070300","엑스큐어","KOSDAQ","벤처기업부","4240","65","1.56","4175","4340","4125","33797","142725035","31232153760","7366074"
"092870","엑시콘","KOSDAQ","우량기업부","15100","400","2.72","14700","15200","14500","255621","3821769200","158189517700","10476127"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","11550","50","0.43","11500","11650","11200","14107","162598100","88739285250","7683055"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","4275","5","0.12","4260","4305","4205","173123","737643990","140325643800","32824712"
"236810","엔비티","KOSDAQ","기술성장기업부","28650","2500","9.56","27500","33300","26500","11394742","337876545400","243172977450","8487713"
"140610","엔솔바이오사이언스","KONEX","일반기업부","15300","100","0.66","15200","16000","15200","15592","242094650","146947381200","9604404"
"333620","엔시스","KOSDAQ","벤처기업부","20350","900","4.63","19350","20400","19250","144794","2906250500","214821600400","10556344"
"101400","엔시트론","KOSDAQ","관리종목(소속부없음)","1290","20","1.57","1280","1290","1255","63133","80493860","41661722610","32295909"
"036570","엔씨소프트","KOSPI",,"643000","-17000","-2.58","660000","660000","643000","135434","87697914000","14116436146000","21954022"
"217820","엔에스","KOSDAQ","우량기업부","9920","130","1.33","9800","9930","9700","52711","518110610","114211311040","11513237"
"138250","엔에스쇼핑","KOSPI",,"12700","0","0.00","12750","12750","12550","39281","495734850","427939200000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1030","-35","-3.29","1065","1065","1025","397808","412606435","59423799270","57693009"
"238170","엔에스엠","KONEX","일반기업부","1000","0","0.00","1070","1070","1000","721","721140","20774684000","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","8040","250","3.21","6630","8940","6630","76","521990","31675188000","3939700"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","2400","2430","2320","30717","72173425","10925000000","4600000"
"380440","엔에이치스팩19호","KOSPI",,"2065","0","0.00","2065","2070","2055","111624","230122010","105913850000","51290000"
"391060","엔에이치스팩20호","KOSDAQ","SPAC(소속부없음)","2070","0","0.00","2065","2075","2065","42287","87547525","52785000000","25500000"
"391710","엔에이치스팩21호","KOSDAQ","SPAC(소속부없음)","2305","0","0.00","0","0","0","0","0","17195300000","7460000"
"396770","엔에이치스팩22호","KOSDAQ","SPAC(소속부없음)","2125","30","1.43","2095","2170","2085","302317","641100080","13685000000","6440000"
"265740","엔에프씨","KOSDAQ","벤처기업부","13600","300","2.26","12600","13650","12600","45513","609344000","121472480000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","16200","300","1.89","15900","16250","15850","27153","435915850","201380774400","12430912"
"093510","엔지브이아이","KONEX","일반기업부","2295","-400","-14.84","2295","2295","2295","56","128520","13815900000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","54900","-2400","-4.19","58000","58000","54500","126419","6979179000","457390840500","8331345"
"085310","엔케이","KOSPI",,"1045","5","0.48","1050","1050","1030","170360","176957890","83582602840","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","22450","350","1.58","22000","22750","21500","561636","12464499400","842471676100","37526578"
"348370","엔켐","KOSDAQ","벤처기업부","99700","1700","1.73","97500","101500","94500","200417","19654791000","1515010492400","15195692"
"069410","엔텔스","KOSDAQ","벤처기업부","10750","300","2.87","10550","10900","10450","424611","4540725300","110131858000","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","1665","75","4.72","1605","1695","1570","992124","1626254400","119149779285","71561429"
"291230","엔피","KOSDAQ","중견기업부","15350","550","3.72","14700","15500","14600","775003","11748812700","613997052800","39999808"
"198080","엔피디","KOSDAQ","우량기업부","3350","0","0.00","3350","3385","3320","26297","87762760","72142869750","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2200","80","3.77","2130","2300","2120","1610321","3567409310","41192630600","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","5020","35","0.70","4985","5030","4930","53627","266357590","33525568000","6678400"
"276240","엘리비젼","KONEX","일반기업부","598","-31","-4.93","544","609","544","17385","9483485","3991291200","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3640","25","0.69","3615","3660","3615","337691","1229030750","362017281080","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","11650","350","3.10","11250","11700","11250","130533","1510412200","286590000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","13350","100","0.75","13350","13400","13200","407833","5423855250","584524303200","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","5420","-90","-1.63","5780","5780","5370","191213","1057846190","92815283220","17124591"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","36600","550","1.53","36100","36900","35750","137193","4980608950","830267010600","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","222400","-200","-0.09","223700","224800","217500","433006","95781453300","7741802713600","34810264"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","10750","50","0.47","10700","10950","10600","50701","545931150","143971987250","13392743"
"311060","엘에이티","KONEX","일반기업부","4275","-10","-0.23","0","0","0","0","0","10920530250","2554510"
"073110","엘엠에스","KOSDAQ","벤처기업부","9240","-10","-0.11","9300","9300","9020","12948","118973640","82196776200","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","17200","300","1.78","16750","17350","16750","168658","2896559400","306332567600","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1290","0","0.00","1290","1300","1280","69524","89649005","108937299510","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","11600","200","1.75","11400","11650","11200","57182","657443350","93024610800","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","12200","150","1.24","12150","12450","11850","1263081","15425230300","238435299400","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","40700","-50","-0.12","40750","42200","39950","102440","4204166200","220840642000","5426060"
"019590","엠벤처투자","KOSDAQ","중견기업부","1755","15","0.86","1700","1760","1700","556315","966575390","137589969465","78398843"
"169330","엠브레인","KOSDAQ","중견기업부","8610","10","0.12","8610","8630","8520","11617","99646120","77218431990","8968459"
"097520","엠씨넥스","KOSPI",,"57500","700","1.23","57300","57800","56700","243775","13975480200","1033472340000","17973432"
"179290","엠아이텍","KOSDAQ","중견기업부","5400","-30","-0.55","5460","5460","5340","85147","458733050","170148697200","31509018"
